
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
65.5649 26.2259 22.9477 0.00849367 0.00573036 45.7903 
CV Recruit
0.694423 
Alternative 1 Alternative  Stock: Model_1_goa_dr_2022.dat
Catch Model_1_goa_dr_2022.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 4.6223 4.9419 2.58497 2.58497 2.58497 2.58497 5.9952e-14 
2023  0 4.6223 4.9419 3.95497 3.95497 3.95497 3.95497 2.5702e-11 
2024  0 4.6223 4.9419 7.59258 7.59289 7.59298 7.59366 0.00038382 
2025  0 4.6223 4.9419 6.90801 6.90938 6.90976 6.91283 0.00169022 
2026  0 4.6223 4.9419 6.24069 6.24625 6.24773 6.25976 0.00671049 
2027  0 4.6223 4.9419 5.61592 5.63624 5.64159 5.68508 0.0241478 
2028  0 4.6223 4.9419 5.06114 5.12552 5.14261 5.27568 0.0754583 
2029  0 4.6223 4.9419 4.5963 4.76451 4.80249 5.13161 0.184967 
2030  0 4.6223 4.9419 4.0106 4.56313 4.57172 5.21573 0.388021 
2031  0 4.6223 4.9419 3.60001 4.37419 4.41938 5.36743 0.583641 
2032  0 4.6223 4.9419 3.33598 4.29991 4.35498 5.50718 0.709777 
2033  0 4.6223 4.9419 3.14459 4.27962 4.33599 5.63734 0.783992 
2034  0 4.6223 4.9419 3.06836 4.31598 4.34059 5.71477 0.82863 
2035  0 4.6223 4.9419 3.01265 4.32547 4.35845 5.80094 0.858135 

Spawning_Biomass Model_1_goa_dr_2022.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 65.5649 26.2259 22.9477 45.0557 45.0557 45.0557 45.0557 9.09495e-13 
2023 65.5649 26.2259 22.9477 44.582 44.5889 44.5914 44.6088 0.00970232 
2024 65.5649 26.2259 22.9477 42.6944 42.7202 42.727 42.7807 0.0306935 
2025 65.5649 26.2259 22.9477 39.0342 39.1041 39.1227 39.2644 0.0805834 
2026 65.5649 26.2259 22.9477 35.465 35.6356 35.6744 36.0005 0.186763 
2027 65.5649 26.2259 22.9477 32.1377 32.5147 32.5837 33.2704 0.390478 
2028 65.5649 26.2259 22.9477 29.1818 29.8962 30.0369 31.3213 0.733947 
2029 65.5649 26.2259 22.9477 26.7051 27.9263 28.1522 30.3445 1.22546 
2030 65.5649 26.2259 22.9477 24.7719 26.5525 26.9341 30.0622 1.79842 
2031 65.5649 26.2259 22.9477 23.4672 25.8135 26.2678 30.4308 2.32896 
2032 65.5649 26.2259 22.9477 22.5559 25.4252 25.9769 30.986 2.74503 
2033 65.5649 26.2259 22.9477 21.913 25.3309 25.8984 31.5796 3.04414 
2034 65.5649 26.2259 22.9477 21.6247 25.3679 25.9288 32.0259 3.25583 
2035 65.5649 26.2259 22.9477 21.4565 25.4357 26.0142 32.3449 3.41267 

Fishing_mortalityModel_1_goa_dr_2022.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.0913417 0.112301 0.0284964 0.0284964 0.0284964 0.0284964 4.92661e-16 
2023  0 0.0913417 0.112301 0.0446103 0.0446112 0.0446111 0.0446115 4.11258e-07 
2024  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2025  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2026  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2027  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2028  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2029  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913407 0.0913417 2.37523e-05 
2030  0 0.0913417 0.112301 0.0860109 0.0913417 0.0901372 0.0913417 0.00187921 
2031  0 0.0913417 0.112301 0.0812278 0.0898295 0.0881634 0.0913417 0.00369464 
2032  0 0.0913417 0.112301 0.0778867 0.0884062 0.0869359 0.0913417 0.00484365 
2033  0 0.0913417 0.112301 0.0755297 0.0880604 0.0863224 0.0913417 0.00553422 
2034  0 0.0913417 0.112301 0.0744728 0.0881959 0.0861104 0.0913417 0.00596106 
2035  0 0.0913417 0.112301 0.0738561 0.0884447 0.0860859 0.0913417 0.00617049 

Total_BiomassModel_1_goa_dr_2022.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 325.115 82.6508 75.8535 109.82 109.82 109.82 109.82 1.81899e-12 
2023 325.115 82.6508 75.8535 105.956 106.884 107.219 109.555 1.30167 
2024 325.115 82.6508 75.8535 100.883 103.091 103.625 107.667 2.42791 
2025 325.115 82.6508 75.8535 92.5684 96.216 97.0274 103.864 3.70341 
2026 325.115 82.6508 75.8535 85.7621 90.9453 91.8245 100.604 4.99242 
2027 325.115 82.6508 75.8535 79.8019 86.8305 87.9146 99.1388 6.27436 
2028 325.115 82.6508 75.8535 75.3083 83.9289 85.1994 98.5329 7.50787 
2029 325.115 82.6508 75.8535 71.5726 82.4005 83.5011 99.3645 8.67281 
2030 325.115 82.6508 75.8535 69.127 81.2824 82.5216 100.485 9.6337 
2031 325.115 82.6508 75.8535 67.8853 80.7866 82.1067 100.717 10.4115 
2032 325.115 82.6508 75.8535 66.8688 80.5943 81.9764 101.455 11.02 
2033 325.115 82.6508 75.8535 66.7046 80.6973 82.0487 101.496 11.3789 
2034 325.115 82.6508 75.8535 66.6196 80.6583 82.1378 101.585 11.6317 
2035 325.115 82.6508 75.8535 66.1738 80.7025 82.2733 101.417 11.801 
Alternative 2 Alternative  Stock: Model_1_goa_dr_2022.dat
Catch Model_1_goa_dr_2022.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 4.6223 4.9419 2.58497 2.58497 2.58497 2.58497 5.9952e-14 
2023  0 4.6223 4.9419 3.95497 3.95497 3.95497 3.95497 2.5702e-11 
2024  0 4.6223 4.9419 7.59258 7.59289 7.59298 7.59366 0.00038382 
2025  0 4.6223 4.9419 6.90801 6.90938 6.90976 6.91283 0.00169022 
2026  0 4.6223 4.9419 6.24069 6.24625 6.24773 6.25976 0.00671049 
2027  0 4.6223 4.9419 5.61592 5.63624 5.64159 5.68508 0.0241478 
2028  0 4.6223 4.9419 5.06114 5.12552 5.14261 5.27568 0.0754583 
2029  0 4.6223 4.9419 4.5963 4.76451 4.80249 5.13161 0.184967 
2030  0 4.6223 4.9419 4.0106 4.56313 4.57172 5.21573 0.388021 
2031  0 4.6223 4.9419 3.60001 4.37419 4.41938 5.36743 0.583641 
2032  0 4.6223 4.9419 3.33598 4.29991 4.35498 5.50718 0.709777 
2033  0 4.6223 4.9419 3.14459 4.27962 4.33599 5.63734 0.783992 
2034  0 4.6223 4.9419 3.06836 4.31598 4.34059 5.71477 0.82863 
2035  0 4.6223 4.9419 3.01265 4.32547 4.35845 5.80094 0.858135 

Spawning_Biomass Model_1_goa_dr_2022.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 65.5649 26.2259 22.9477 45.0557 45.0557 45.0557 45.0557 9.09495e-13 
