
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
65.5649 26.2259 22.9477 0.00849367 0.00573036 45.7903 
CV Recruit
0.694423 
Alternative 1 Alternative  Stock: Model_1_goa_dr_2022.dat
Catch Model_1_goa_dr_2022.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 4.6223 4.9419 2.58497 2.58497 2.58497 2.58497 5.9952e-14 
2023  0 4.6223 4.9419 3.95497 3.95497 3.95497 3.95497 2.5702e-11 
2024  0 4.6223 4.9419 2.139 2.139 2.139 2.139 1.78912e-10 
2025  0 4.6223 4.9419 4.107 4.107 4.107 4.107 1.02059e-09 
2026  0 4.6223 4.9419 6.90442 6.91004 6.91154 6.92373 0.0067979 
2027  0 4.6223 4.9419 6.19609 6.21648 6.22185 6.26549 0.0242315 
2028  0 4.6223 4.9419 5.56499 5.62941 5.64654 5.77978 0.0755516 
2029  0 4.6223 4.9419 5.03182 5.20014 5.23821 5.56755 0.185014 
2030  0 4.6223 4.9419 4.61811 4.94033 5.00167 5.5916 0.330634 
2031  0 4.6223 4.9419 4.16342 4.78445 4.8518 5.69046 0.493055 
2032  0 4.6223 4.9419 3.76348 4.70427 4.72975 5.78502 0.642293 
2033  0 4.6223 4.9419 3.47637 4.65714 4.64565 5.87511 0.739873 
2034  0 4.6223 4.9419 3.32346 4.62334 4.59226 5.91842 0.800586 
2035  0 4.6223 4.9419 3.21707 4.59687 4.56243 5.97492 0.840557 

Spawning_Biomass Model_1_goa_dr_2022.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 65.5649 26.2259 22.9477 45.0557 45.0557 45.0557 45.0557 9.09495e-13 
2023 65.5649 26.2259 22.9477 44.582 44.5889 44.5914 44.6088 0.00970232 
2024 65.5649 26.2259 22.9477 43.1528 43.1786 43.1854 43.2391 0.0307029 
2025 65.5649 26.2259 22.9477 41.8472 41.9173 41.9359 42.0778 0.0807228 
2026 65.5649 26.2259 22.9477 39.2253 39.3965 39.4352 39.7625 0.187297 
2027 65.5649 26.2259 22.9477 35.4434 35.8209 35.89 36.5778 0.391018 
2028 65.5649 26.2259 22.9477 32.0656 32.7804 32.9214 34.2074 0.734535 
2029 65.5649 26.2259 22.9477 29.2059 30.4281 30.6538 32.8482 1.22612 
2030 65.5649 26.2259 22.9477 26.9113 28.7136 29.09 32.2249 1.8039 
2031 65.5649 26.2259 22.9477 25.1981 27.6679 28.0938 32.2915 2.3629 
2032 65.5649 26.2259 22.9477 23.9216 26.9822 27.4924 32.5858 2.81603 
2033 65.5649 26.2259 22.9477 23.0085 26.6104 27.1463 32.9505 3.13946 
2034 65.5649 26.2259 22.9477 22.4963 26.3772 26.9525 33.1991 3.36245 
2035 65.5649 26.2259 22.9477 22.1466 26.2836 26.8521 33.3489 3.52095 

Fishing_mortalityModel_1_goa_dr_2022.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.0913417 0.112301 0.0284964 0.0284964 0.0284964 0.0284964 4.92661e-16 
2023  0 0.0913417 0.112301 0.0446103 0.0446112 0.0446111 0.0446115 4.11258e-07 
2024  0 0.0913417 0.112301 0.0249313 0.0249338 0.0249335 0.0249348 1.2362e-06 
2025  0 0.0913417 0.112301 0.0499599 0.0499837 0.0499811 0.0499931 1.1588e-05 
2026  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2027  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2028  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2029  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2030  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913392 0.0913417 5.55402e-05 
2031  0 0.0913417 0.112301 0.0875734 0.0913417 0.0907803 0.0913417 0.00137717 
2032  0 0.0913417 0.112301 0.0828936 0.0913417 0.0895626 0.0913417 0.00297001 
2033  0 0.0913417 0.112301 0.079546 0.0913417 0.088567 0.0913417 0.00408206 
2034  0 0.0913417 0.112301 0.0776682 0.0913417 0.0879274 0.0913417 0.00482159 
2035  0 0.0913417 0.112301 0.0763861 0.0913417 0.0875389 0.0913417 0.00527256 

Total_BiomassModel_1_goa_dr_2022.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 325.115 82.6508 75.8535 109.82 109.82 109.82 109.82 1.81899e-12 
2023 325.115 82.6508 75.8535 105.956 106.884 107.219 109.555 1.30167 
2024 325.115 82.6508 75.8535 100.883 103.091 103.625 107.667 2.42791 
2025 325.115 82.6508 75.8535 97.9821 101.63 102.442 109.279 3.70383 
2026 325.115 82.6508 75.8535 93.7057 98.8918 99.7706 108.551 4.99444 
2027 325.115 82.6508 75.8535 86.7108 93.7387 94.8253 106.049 6.27631 
2028 325.115 82.6508 75.8535 81.2944 89.914 91.1866 104.528 7.50972 
2029 325.115 82.6508 75.8535 76.7419 87.5727 88.6715 104.537 8.67453 
2030 325.115 82.6508 75.8535 73.5785 85.7361 86.9757 104.943 9.6353 
2031 325.115 82.6508 75.8535 71.4841 84.5646 85.8821 104.546 10.4609 
2032 325.115 82.6508 75.8535 69.7051 83.7372 85.1024 104.745 11.1338 
2033 325.115 82.6508 75.8535 69.0234 83.2536 84.6144 104.309 11.5295 
2034 325.115 82.6508 75.8535 68.4365 82.9392 84.2365 103.981 11.7946 
2035 325.115 82.6508 75.8535 67.5942 82.636 83.9877 103.48 11.961 
Alternative 2 Alternative  Stock: Model_1_goa_dr_2022.dat
Catch Model_1_goa_dr_2022.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 4.6223 4.9419 2.58497 2.58497 2.58497 2.58497 5.9952e-14 
2023  0 4.6223 4.9419 3.95497 3.95497 3.95497 3.95497 2.5702e-11 
2024  0 4.6223 4.9419 2.139 2.139 2.139 2.139 1.78912e-10 
2025  0 4.6223 4.9419 4.107 4.107 4.107 4.107 1.02059e-09 
2026  0 4.6223 4.9419 6.90442 6.91004 6.91154 6.92373 0.0067979 
2027  0 4.6223 4.9419 6.19609 6.21648 6.22185 6.26549 0.0242315 
2028  0 4.6223 4.9419 5.56499 5.62941 5.64654 5.77978 0.0755516 
2029  0 4.6223 4.9419 5.03182 5.20014 5.23821 5.56755 0.185014 
2030  0 4.6223 4.9419 4.61811 4.94033 5.00167 5.5916 0.330634 
2031  0 4.6223 4.9419 4.16342 4.78445 4.8518 5.69046 0.493055 
2032  0 4.6223 4.9419 3.76348 4.70427 4.72975 5.78502 0.642293 
2033  0 4.6223 4.9419 3.47637 4.65714 4.64565 5.87511 0.739873 
2034  0 4.6223 4.9419 3.32346 4.62334 4.59226 5.91842 0.800586 
2035  0 4.6223 4.9419 3.21707 4.59687 4.56243 5.97492 0.840557 

Spawning_Biomass Model_1_goa_dr_2022.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 65.5649 26.2259 22.9477 45.0557 45.0557 45.0557 45.0557 9.09495e-13 
2023 65.5649 26.2259 22.9477 44.582 44.5889 44.5914 44.6088 0.00970232 
