
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
65.4957 26.1983 22.9235 0.00848471 0.00572564 45.7061 
CV Recruit
0.694177 
Alternative 1 Alternative  Stock: Model_1_goa_dr_2022.dat
Catch Model_1_goa_dr_2022.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 4.61738 4.93664 2.55641 2.55641 2.55641 2.55641 2.66454e-15 
2021  0 4.61738 4.93664 7.9081 7.90815 7.90817 7.9083 7.2978e-05 
2022  0 4.61738 4.93664 7.25327 7.25357 7.25366 7.25434 0.000380426 
2023  0 4.61738 4.93664 6.60796 6.60933 6.60971 6.61277 0.00168555 
2024  0 4.61738 4.93664 5.97801 5.98355 5.98503 5.99705 0.00670016 
2025  0 4.61738 4.93664 5.38753 5.40783 5.41317 5.45661 0.0241175 
2026  0 4.61738 4.93664 4.86346 4.92777 4.94484 5.07775 0.0753674 
2027  0 4.61738 4.93664 4.34753 4.59378 4.62076 4.96036 0.198029 
2028  0 4.61738 4.93664 3.75492 4.33699 4.36013 5.0675 0.433266 
2029  0 4.61738 4.93664 3.40644 4.1483 4.23732 5.23921 0.611648 
2030  0 4.61738 4.93664 3.18435 4.1195 4.20624 5.39571 0.726277 
2031  0 4.61738 4.93664 3.02893 4.13391 4.21599 5.54105 0.793981 
2032  0 4.61738 4.93664 2.97559 4.19789 4.24387 5.6312 0.834236 
2033  0 4.61738 4.93664 2.93815 4.2363 4.28085 5.72861 0.861266 

Spawning_Biomass Model_1_goa_dr_2022.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 65.4957 26.1983 22.9235 44.9747 44.9747 44.9747 44.9747 6.32383e-13 
2021 65.4957 26.1983 22.9235 44.1789 44.1858 44.1883 44.2057 0.00968468 
2022 65.4957 26.1983 22.9235 40.7944 40.8201 40.8269 40.8805 0.0306307 
2023 65.4957 26.1983 22.9235 37.34 37.4098 37.4284 37.5699 0.0804461 
2024 65.4957 26.1983 22.9235 33.9717 34.1421 34.1807 34.5063 0.186465 
2025 65.4957 26.1983 22.9235 30.8324 31.2089 31.2778 31.9634 0.38987 
2026 65.4957 26.1983 22.9235 28.0478 28.7614 28.9018 30.1839 0.732814 
2027 65.4957 26.1983 22.9235 25.7311 26.9438 27.1703 29.3578 1.22245 
2028 65.4957 26.1983 22.9235 23.9703 25.7107 26.0953 29.2079 1.78576 
2029 65.4957 26.1983 22.9235 22.8292 25.1267 25.5736 29.6915 2.2965 
2030 65.4957 26.1983 22.9235 22.0401 24.89 25.4058 30.3455 2.70102 
2031 65.4957 26.1983 22.9235 21.4963 24.8995 25.4289 31.0255 2.99472 
2032 65.4957 26.1983 22.9235 21.2836 25.0015 25.5425 31.5448 3.20527 
2033 65.4957 26.1983 22.9235 21.1867 25.1171 25.6955 31.9286 3.36386 

Fishing_mortalityModel_1_goa_dr_2022.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2020  0 0.091336 0.112293 0.0282297 0.0282297 0.0282297 0.0282297 2.498e-16 
2021  0 0.091336 0.112293 0.091336 0.091336 0.091336 0.091336 2.08167e-16 
2022  0 0.091336 0.112293 0.091336 0.091336 0.091336 0.091336 2.08167e-16 
2023  0 0.091336 0.112293 0.091336 0.091336 0.091336 0.091336 2.08167e-16 
2024  0 0.091336 0.112293 0.091336 0.091336 0.091336 0.091336 2.08167e-16 
2025  0 0.091336 0.112293 0.091336 0.091336 0.091336 0.091336 2.08167e-16 
2026  0 0.091336 0.112293 0.091336 0.091336 0.091336 0.091336 2.08167e-16 
2027  0 0.091336 0.112293 0.0896216 0.091336 0.0910998 0.091336 0.000594248 
2028  0 0.091336 0.112293 0.0831598 0.0895467 0.0886381 0.091336 0.00296427 
2029  0 0.091336 0.112293 0.0789721 0.0874033 0.0866908 0.091336 0.00449144 
2030  0 0.091336 0.112293 0.0760763 0.0865346 0.0857125 0.091336 0.00544284 
2031  0 0.091336 0.112293 0.0740805 0.0865697 0.0853532 0.091336 0.00600336 
2032  0 0.091336 0.112293 0.0732999 0.0869439 0.0853553 0.091336 0.00632969 
2033  0 0.091336 0.112293 0.0729442 0.0873682 0.0855113 0.091336 0.00647206 

Total_BiomassModel_1_goa_dr_2022.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2020 324.772 82.5635 75.7733 109.619 109.619 109.619 109.619 1.69109e-12 
2021 324.772 82.5635 75.7733 105.787 106.713 107.047 109.38 1.29971 
2022 324.772 82.5635 75.7733 96.783 98.9878 99.5208 103.557 2.42416 
2023 324.772 82.5635 75.7733 88.9767 92.6194 93.4294 100.256 3.69774 
2024 324.772 82.5635 75.7733 82.6312 87.8073 88.6848 97.4507 4.98483 
2025 324.772 82.5635 75.7733 77.0828 84.0997 85.1838 96.3898 6.26486 
2026 324.772 82.5635 75.7733 72.9529 81.5603 82.8295 96.1421 7.49653 
