
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
60.8552 24.3421 21.2993 0.00797635 0.00485885 38.2018 
CV Recruit
0.801007 
Alternative 1 Alternative  Stock: Model_1_goa_dr_2020.dat
Catch Model_1_goa_dr_2020.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2020  0 4.36227 4.66772 2.1975 2.1975 2.1975 2.1975 1.19904e-14 
2021  0 4.36227 4.66772 2.99749 2.99749 2.99749 2.99749 1.10535e-11 
2022  0 4.36227 4.66772 7.06851 7.06879 7.06889 7.06959 0.00037944 
2023  0 4.36227 4.66772 6.48691 6.48821 6.48863 6.4918 0.00171133 
2024  0 4.36227 4.66772 5.87083 5.87613 5.87786 5.89063 0.006932 
2025  0 4.36227 4.66772 5.28555 5.30548 5.31157 5.35894 0.025423 
2026  0 4.36227 4.66772 4.75537 4.82061 4.83962 4.9886 0.0809328 
2027  0 4.36227 4.66772 4.30272 4.46853 4.51739 4.87945 0.202164 
2028  0 4.36227 4.66772 3.69116 4.25746 4.28649 5.01917 0.432955 
2029  0 4.36227 4.66772 3.28416 4.06422 4.14649 5.22488 0.640856 
2030  0 4.36227 4.66772 3.00652 4.0048 4.08998 5.38568 0.775531 
2031  0 4.36227 4.66772 2.83127 4.01631 4.07592 5.50721 0.853404 
2032  0 4.36227 4.66772 2.73576 4.03137 4.08351 5.59267 0.898076 
2033  0 4.36227 4.66772 2.71177 4.08151 4.10602 5.65443 0.927834 

Spawning_Biomass Model_1_goa_dr_2020.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2020 60.8552 24.3421 21.2993 37.5942 37.5942 37.5942 37.5942 1.27898e-13 
2021 60.8552 24.3421 21.2993 38.5323 38.539 38.5419 38.5616 0.0101767 
2022 60.8552 24.3421 21.2993 38.1444 38.1697 38.1781 38.2385 0.0329488 
2023 60.8552 24.3421 21.2993 35.4886 35.5595 35.5812 35.7371 0.0871655 
2024 60.8552 24.3421 21.2993 32.535 32.7046 32.7538 33.1075 0.202745 
2025 60.8552 24.3421 21.2993 29.5984 29.9575 30.0644 30.833 0.424677 
2026 60.8552 24.3421 21.2993 26.8886 27.5917 27.7808 29.203 0.799103 
2027 60.8552 24.3421 21.2993 24.5615 25.7658 26.0693 28.4863 1.33594 
