
SB0 SB40 SB35 MeanRec HarMeanRec Bnow
65.5649 26.2259 22.9477 0.00849367 0.00573036 45.7903 
CV Recruit
0.694423 
Alternative 1 Alternative  Stock: Model_1_goa_dr_2022.dat
Catch Model_1_goa_dr_2022.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 4.6223 4.9419 2.64385 2.64385 2.64385 2.64385 2.17604e-14 
2023  0 4.6223 4.9419 4.78731 4.78731 4.78731 4.78731 6.25367e-11 
2024  0 4.6223 4.9419 4.39123 4.39123 4.39123 4.39123 2.81856e-10 
2025  0 4.6223 4.9419 7.10108 7.10247 7.10285 7.10596 0.00170916 
2026  0 4.6223 4.9419 6.41102 6.41659 6.41807 6.43013 0.0067275 
2027  0 4.6223 4.9419 5.76474 5.78507 5.79042 5.83394 0.0241639 
2028  0 4.6223 4.9419 5.19033 5.25471 5.27181 5.40491 0.0754759 
2029  0 4.6223 4.9419 4.70794 4.87617 4.91421 5.24332 0.184915 
2030  0 4.6223 4.9419 4.19303 4.66102 4.6983 5.31203 0.359345 
2031  0 4.6223 4.9419 3.73648 4.52261 4.53652 5.45018 0.560625 
2032  0 4.6223 4.9419 3.43963 4.42898 4.45183 5.57831 0.69501 
2033  0 4.6223 4.9419 3.22483 4.37783 4.41515 5.69823 0.774845 
2034  0 4.6223 4.9419 3.13131 4.39043 4.40412 5.76691 0.822969 
2035  0 4.6223 4.9419 3.06185 4.3921 4.40925 5.84549 0.854565 

Spawning_Biomass Model_1_goa_dr_2022.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 65.5649 26.2259 22.9477 45.051 45.051 45.051 45.051 3.12639e-13 
2023 65.5649 26.2259 22.9477 44.4859 44.4929 44.4953 44.5128 0.00970297 
2024 65.5649 26.2259 22.9477 42.5488 42.5746 42.5814 42.6351 0.0307156 
2025 65.5649 26.2259 22.9477 40.1209 40.1909 40.2096 40.3514 0.0806924 
2026 65.5649 26.2259 22.9477 36.4299 36.6006 36.6393 36.9657 0.186866 
2027 65.5649 26.2259 22.9477 32.9857 33.3627 33.4318 34.1187 0.39058 
2028 65.5649 26.2259 22.9477 29.9213 30.6359 30.7766 32.0613 0.734057 
2029 65.5649 26.2259 22.9477 27.3463 28.5676 28.7935 30.9862 1.22558 
2030 65.5649 26.2259 22.9477 25.3182 27.1063 27.4853 30.6163 1.80092 
2031 65.5649 26.2259 22.9477 23.8993 26.2844 26.7277 30.9076 2.34375 
2032 65.5649 26.2259 22.9477 22.8999 25.8024 26.355 31.3957 2.76886 
2033 65.5649 26.2259 22.9477 22.1844 25.6248 26.2079 31.9307 3.07274 
2034 65.5649 26.2259 22.9477 21.8399 25.5939 26.1813 32.3264 3.28596 
2035 65.5649 26.2259 22.9477 21.6261 25.6539 26.2199 32.602 3.44212 

Fishing_mortalityModel_1_goa_dr_2022.dat
Year F0 Fabc Fofl LowCI_F Median_F Mean_F UpperCI_F Stdev_F 
2022  0 0.0913417 0.112301 0.0291545 0.0291545 0.0291545 0.0291545 7.91034e-16 
2023  0 0.0913417 0.112301 0.0542795 0.0542805 0.0542804 0.0542809 5.05337e-07 
2024  0 0.0913417 0.112301 0.0523612 0.0523667 0.0523661 0.0523688 2.69552e-06 
2025  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2026  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2027  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2028  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2029  0 0.0913417 0.112301 0.0913417 0.0913417 0.0913417 0.0913417 6.80012e-16 
2030  0 0.0913417 0.112301 0.0880137 0.0913417 0.090814 0.0913417 0.00115537 
2031  0 0.0913417 0.112301 0.0828119 0.0913417 0.0890278 0.0913417 0.00310478 
2032  0 0.0913417 0.112301 0.0791477 0.0897891 0.0876866 0.0913417 0.00438716 
2033  0 0.0913417 0.112301 0.0765247 0.0891377 0.0869458 0.0913417 0.0051917 
2034  0 0.0913417 0.112301 0.0752617 0.0890244 0.0866003 0.0913417 0.00569048 
2035  0 0.0913417 0.112301 0.0744779 0.0892445 0.0864654 0.0913417 0.0059519 

Total_BiomassModel_1_goa_dr_2022.dat
Year B100 Babc Bofl LowCI_Biom Median_Biom Mean_Biom UpperCI_Biom Stdev_Biom 
2022 325.115 82.6508 75.8535 109.82 109.82 109.82 109.82 1.81899e-12 
2023 325.115 82.6508 75.8535 105.898 106.825 107.16 109.496 1.30167 
2024 325.115 82.6508 75.8535 99.9983 102.206 102.74 106.782 2.4279 
2025 325.115 82.6508 75.8535 94.8992 98.5471 99.3586 106.196 3.70378 
2026 325.115 82.6508 75.8535 87.7987 92.9824 93.8615 102.641 4.99279 
2027 325.115 82.6508 75.8535 81.5729 88.6012 89.6859 100.91 6.27471 
2028 325.115 82.6508 75.8535 76.8425 85.4627 86.7338 100.069 7.5082 
2029 325.115 82.6508 75.8535 72.8973 83.7257 84.826 100.69 8.67312 
2030 325.115 82.6508 75.8535 70.2677 82.4236 83.6628 101.627 9.63406 
2031 325.115 82.6508 75.8535 68.7836 81.7428 83.0577 101.698 10.435 
2032 325.115 82.6508 75.8535 67.5724 81.3489 82.7553 102.298 11.0582 
2033 325.115 82.6508 75.8535 67.2615 81.3485 82.6841 102.215 11.4233 
2034 325.115 82.6508 75.8535 67.0638 81.2228 82.6546 102.188 11.6766 
2035 325.115 82.6508 75.8535 66.5289 81.2277 82.6935 101.945 11.8435 
Alternative 2 Alternative  Stock: Model_1_goa_dr_2022.dat
Catch Model_1_goa_dr_2022.dat
Year C0 Cabc Cofl LowCI_Catch Median_Catch Mean_Catch UpperCI_Catch Stdev_Catch 
2022  0 4.6223 4.9419 2.64385 2.64385 2.64385 2.64385 2.17604e-14 
2023  0 4.6223 4.9419 4.78731 4.78731 4.78731 4.78731 6.25367e-11 
2024  0 4.6223 4.9419 4.39123 4.39123 4.39123 4.39123 2.81856e-10 
2025  0 4.6223 4.9419 7.10108 7.10247 7.10285 7.10596 0.00170916 
2026  0 4.6223 4.9419 6.41102 6.41659 6.41807 6.43013 0.0067275 
2027  0 4.6223 4.9419 5.76474 5.78507 5.79042 5.83394 0.0241639 
2028  0 4.6223 4.9419 5.19033 5.25471 5.27181 5.40491 0.0754759 
2029  0 4.6223 4.9419 4.70794 4.87617 4.91421 5.24332 0.184915 
2030  0 4.6223 4.9419 4.19303 4.66102 4.6983 5.31203 0.359345 
2031  0 4.6223 4.9419 3.73648 4.52261 4.53652 5.45018 0.560625 
2032  0 4.6223 4.9419 3.43963 4.42898 4.45183 5.57831 0.69501 
2033  0 4.6223 4.9419 3.22483 4.37783 4.41515 5.69823 0.774845 
2034  0 4.6223 4.9419 3.13131 4.39043 4.40412 5.76691 0.822969 
2035  0 4.6223 4.9419 3.06185 4.3921 4.40925 5.84549 0.854565 

Spawning_Biomass Model_1_goa_dr_2022.dat
Year SSB100 SSBabc SSBofl LowCI_SSB Median_SSB Mean_SSB UpperCI_SSB Stdev_SSB 
2022 65.5649 26.2259 22.9477 45.051 45.051 45.051 45.051 3.12639e-13 
2023 65.5649 26.2259 22.9477 44.4859 44.4929 44.4953 44.5128 0.00970297 
2024 65.5649 26.2259 22.9477 42.5488 42.5746 42.5814 42.6351 0.0307156 
2025 65.5649 26.2259 22.9477 40.1209 40.1909 40.2096 40.3514 0.0806924 
2026 65.5649 26.2259 22.9477 36.4299 36.6006 36.6393 36.9657 0.186866 
2027 65.5649 26.2259 22.9477 32.9857 33.3627 33.4318 34.1187 0.39058 
2028 65.5649 26.2259 22.9477 29.9213 30.6359 30.7766 32.0613 0.734057 
2029 65.5649 26.2259 22.9477 27.3463 28.5676 28.7935 30.9862 1.22558 
2030 65.5649 26.2259 22.9477 25.3182 27.1063 27.4853 30.6163 1.80092 
2031 65.5649 26.2259 22.9477 23.8993 26.2844 26.7277 30.9076 2.34375 
2032 65.5649 26.2259 22.9477 22.8999 25.8024 26.355 31.3957 2.76886 
2033 65.5649 26.2259 22.9477 22.1844 25.6248 26.2079 31.9307 3.07274 
2034 65.5649 26.2259 22.9477 21.8399 25.5939 26.1813 32.3264 3.28596 
2035 65.5649 26.2259 22.9477 21.6261 25.6539 26.2199 32.602 3.44212 

